date,dma,treatment_period,search stays on,revenue
4-Apr-12,581,0,0,26173.0728
4-Apr-12,582,0,1,17355.1464
4-Apr-12,583,0,1,2512.3608
4-Apr-12,584,0,1,11659.0824
4-Apr-12,588,0,1,64882.908
4-Apr-12,592,0,1,23091.984
4-Apr-12,596,0,0,5074.0128
4-Apr-12,597,0,1,13699.692
4-Apr-12,598,0,1,21920.904
4-Apr-12,600,0,1,40981.5936
4-Apr-12,602,0,1,824469.048
4-Apr-12,603,0,1,25851.8232
4-Apr-12,604,0,1,38794.4496
4-Apr-12,605,0,1,32696.2152
4-Apr-12,606,0,0,14637.852
4-Apr-12,609,0,0,207537.2496
4-Apr-12,610,0,1,34863.1128
4-Apr-12,611,0,0,31854.7944
4-Apr-12,612,0,1,78034.4208
4-Apr-12,613,0,0,345720.6504
4-Apr-12,616,0,1,192277.6488
4-Apr-12,617,0,0,172876.9968
4-Apr-12,618,0,1,514365.2712
4-Apr-12,619,0,1,87264.252
4-Apr-12,622,0,0,130499.9424
4-Apr-12,623,0,1,542566.5984
4-Apr-12,624,0,0,30361.9392
4-Apr-12,625,0,1,60898.4784
4-Apr-12,626,0,1,6233.1192
4-Apr-12,627,0,0,32699.052
4-Apr-12,628,0,1,33540.66
4-Apr-12,630,0,1,134381.0232
4-Apr-12,631,0,1,12362.9832
4-Apr-12,632,0,1,76800.3696
4-Apr-12,633,0,1,58125.5352
4-Apr-12,634,0,1,39663.9
4-Apr-12,635,0,0,155501.3088
4-Apr-12,636,0,1,85937.256
4-Apr-12,637,0,1,65830.8528
4-Apr-12,638,0,1,10371.4848
4-Apr-12,639,0,1,10418.8248
4-Apr-12,640,0,1,117405.9576
4-Apr-12,641,0,1,179223.6816
4-Apr-12,642,0,1,39808.5264
4-Apr-12,643,0,1,20899.4616
4-Apr-12,644,0,0,17960.8248
4-Apr-12,647,0,1,15252.408
4-Apr-12,648,0,1,74944.1736
4-Apr-12,649,0,1,51782.652
4-Apr-12,650,0,1,145846.8288
4-Apr-12,651,0,1,29761.2936
4-Apr-12,652,0,1,76139.1504
4-Apr-12,656,0,0,27648.1152
4-Apr-12,657,0,1,24626.268
4-Apr-12,658,0,1,84696.1632
4-Apr-12,659,0,1,210481.0488
4-Apr-12,661,0,1,9773.3232
4-Apr-12,662,0,1,19124.4024
4-Apr-12,669,0,1,67486.5936
4-Apr-12,670,0,1,53576.8128
4-Apr-12,671,0,0,98898.8688
4-Apr-12,673,0,0,28233.1512
4-Apr-12,675,0,1,55872.3528
4-Apr-12,676,0,0,45337.7448
4-Apr-12,678,0,0,93453.6528
4-Apr-12,679,0,0,67758.1848
4-Apr-12,682,0,1,72590.4936
4-Apr-12,686,0,0,106542.5256
4-Apr-12,687,0,0,48096.936
4-Apr-12,691,0,0,70043.7096
4-Apr-12,692,0,0,27140.4864
4-Apr-12,693,0,0,108699.588
4-Apr-12,698,0,1,39005.3736
4-Apr-12,702,0,1,37906.7256
4-Apr-12,705,0,0,28663.632
4-Apr-12,709,0,1,44910.6048
4-Apr-12,710,0,0,14660.0856
4-Apr-12,711,0,0,9874.8792
4-Apr-12,716,0,1,58444.056
4-Apr-12,717,0,1,18939.1248
4-Apr-12,718,0,1,64000.548
4-Apr-12,722,0,1,58377.78
4-Apr-12,724,0,1,65463.1848
4-Apr-12,725,0,1,51554.1384
4-Apr-12,734,0,0,14852.232
4-Apr-12,736,0,1,22070.9952
4-Apr-12,737,0,0,9926.0784
4-Apr-12,740,0,1,4643.6544
4-Apr-12,743,0,0,46458.0288
4-Apr-12,744,0,0,138590.2368
4-Apr-12,745,0,0,9163.6128
4-Apr-12,746,0,1,25823.34
4-Apr-12,747,0,0,7789.3344
4-Apr-12,749,0,0,26399.1744
4-Apr-12,751,0,0,323751.4776
4-Apr-12,752,0,1,65431.6056
4-Apr-12,753,0,1,376315.8048
4-Apr-12,754,0,1,13011.228
4-Apr-12,755,0,0,11230.9416
4-Apr-12,756,0,1,27073.4616
4-Apr-12,757,0,0,50330.1384
4-Apr-12,758,0,0,29256.2928
4-Apr-12,759,0,0,13559.8392
4-Apr-12,760,0,1,13418.5248
4-Apr-12,762,0,1,30282.264
4-Apr-12,764,0,1,21601.2456
4-Apr-12,765,0,1,89306.7624
4-Apr-12,766,0,1,7461.1656
4-Apr-12,767,0,1,14491.8792
4-Apr-12,770,0,1,201279.924
4-Apr-12,771,0,1,38010.2256
4-Apr-12,773,0,1,13164.3792
4-Apr-12,789,0,1,112664.376
4-Apr-12,790,0,1,132098.3352
4-Apr-12,798,0,1,668.0448
4-Apr-12,800,0,1,40476.2256
4-Apr-12,801,0,0,49426.6824
4-Apr-12,802,0,0,16769.4264
4-Apr-12,803,0,1,1781287.416
4-Apr-12,804,0,1,27799.02
4-Apr-12,807,0,1,780529.752
4-Apr-12,810,0,1,51204.96
4-Apr-12,811,0,0,48006.9144
4-Apr-12,813,0,0,40322.0952
4-Apr-12,819,0,1,479669.5152
4-Apr-12,820,0,1,261780.7464
4-Apr-12,821,0,1,14585.6736
4-Apr-12,825,0,1,317884.7304
4-Apr-12,828,0,1,63304.812
4-Apr-12,839,0,1,163017.6192
4-Apr-12,855,0,1,60416.1648
4-Apr-12,862,0,1,314816.0472
4-Apr-12,866,0,0,129634.7832
4-Apr-12,868,0,1,40915.008
4-Apr-12,881,0,1,105472.296
5-Apr-12,500,0,0,81054.9144
5-Apr-12,501,0,1,2226530.232
5-Apr-12,502,0,1,31615.0128
5-Apr-12,503,0,1,38990.34
5-Apr-12,504,0,1,650388.8232
5-Apr-12,505,0,0,387931.14
5-Apr-12,506,0,1,571993.9632
5-Apr-12,507,0,1,71879.2776
5-Apr-12,508,0,1,208735.74
5-Apr-12,509,0,1,59982.7968
5-Apr-12,510,0,1,297059.7816
5-Apr-12,511,0,0,599263.4808
5-Apr-12,512,0,1,240855.192
5-Apr-12,513,0,0,88943.076
5-Apr-12,514,0,1,142135.7976
5-Apr-12,515,0,1,173028.7728
5-Apr-12,516,0,1,33925.6728
5-Apr-12,517,0,0,217843.2504
5-Apr-12,518,0,1,132309.1944
5-Apr-12,519,0,1,64806.8832
5-Apr-12,520,0,1,35351.82
5-Apr-12,521,0,0,121140.0504
5-Apr-12,522,0,1,38267.7408
5-Apr-12,523,0,1,85558.2624
5-Apr-12,524,0,1,481642.9488
5-Apr-12,525,0,0,16397.1144
5-Apr-12,526,0,1,27159.3288
5-Apr-12,527,0,1,208894.5576
5-Apr-12,528,0,0,801386.208
5-Apr-12,529,0,1,126398.52
5-Apr-12,530,0,1,46081.656
5-Apr-12,531,0,1,59507.7264
5-Apr-12,532,0,1,114843.3912
5-Apr-12,533,0,1,229065.5232
5-Apr-12,534,0,0,347264.64
5-Apr-12,535,0,1,168155.1144
5-Apr-12,536,0,0,55005.912
5-Apr-12,537,0,1,26718.6456
5-Apr-12,538,0,1,82976.4072
5-Apr-12,539,0,1,393879.7296
5-Apr-12,540,0,1,51114.6144
5-Apr-12,541,0,1,85632.336
5-Apr-12,542,0,0,103747.3632
5-Apr-12,543,0,1,61420.6728
5-Apr-12,544,0,0,133639.092
5-Apr-12,545,0,0,49646.6568
5-Apr-12,546,0,0,62135.1144
5-Apr-12,547,0,0,79257.2976
5-Apr-12,548,0,0,186211.3032
5-Apr-12,549,0,1,20880.9936
5-Apr-12,550,0,0,37059.5592
5-Apr-12,551,0,1,54237.3336
5-Apr-12,552,0,1,7672.0464
5-Apr-12,553,0,1,23360.7816
5-Apr-12,554,0,1,29247.3576
5-Apr-12,555,0,1,103421.34
5-Apr-12,556,0,0,105442.4736
5-Apr-12,557,0,0,85392.6048
5-Apr-12,558,0,1,7939.9224
5-Apr-12,559,0,1,27079.6464
5-Apr-12,560,0,1,187905.0096
5-Apr-12,561,0,0,120555.0864
5-Apr-12,563,0,0,156463.0416
5-Apr-12,564,0,1,107887.572
5-Apr-12,565,0,0,28908.8352
5-Apr-12,566,0,0,149360.2416
5-Apr-12,567,0,1,152211.1248
5-Apr-12,569,0,1,9471.1536
5-Apr-12,570,0,1,50694.372
5-Apr-12,571,0,1,96628.2912
5-Apr-12,573,0,1,82753.5528
5-Apr-12,574,0,1,62411.2344
5-Apr-12,575,0,1,72946.7856
5-Apr-12,576,0,0,32117.4576
5-Apr-12,577,0,0,138296.8512
5-Apr-12,581,0,0,29880.0216
5-Apr-12,582,0,1,15912.4824
5-Apr-12,583,0,1,4756.7736
5-Apr-12,584,0,1,13413.348
5-Apr-12,588,0,1,70494.0552
5-Apr-12,592,0,1,30372.8688
5-Apr-12,596,0,0,5306.6232
5-Apr-12,597,0,1,12094.3008
5-Apr-12,598,0,1,17625.7872
5-Apr-12,600,0,1,37915.488
5-Apr-12,602,0,1,852547.32
5-Apr-12,603,0,1,26769.24
5-Apr-12,604,0,1,34598.8872
5-Apr-12,605,0,1,39446.0856
5-Apr-12,606,0,0,15948.5616
5-Apr-12,609,0,0,220756.3632
5-Apr-12,610,0,1,39799.8576
5-Apr-12,611,0,0,27002.5776
5-Apr-12,612,0,1,67642.5096
5-Apr-12,613,0,0,348226.3872
5-Apr-12,616,0,1,185620.788
5-Apr-12,617,0,0,167544.3816
5-Apr-12,618,0,1,529134.4728
5-Apr-12,619,0,1,84974.2776
5-Apr-12,622,0,0,131000.6808
5-Apr-12,623,0,1,505757.8728
5-Apr-12,624,0,0,29371.7376
5-Apr-12,625,0,1,64279.9224
5-Apr-12,626,0,1,6248.4048
5-Apr-12,627,0,0,36652.9032
5-Apr-12,628,0,1,31608.4176
5-Apr-12,630,0,1,132138.4752
5-Apr-12,631,0,1,14271.2784
5-Apr-12,632,0,1,66270.1752
5-Apr-12,633,0,1,37188.0864
5-Apr-12,634,0,1,57347.5392
5-Apr-12,635,0,0,221706.1872
5-Apr-12,636,0,1,75573.3672
5-Apr-12,637,0,1,65507.0544
5-Apr-12,638,0,1,11803.0104
5-Apr-12,639,0,1,10930.0608
5-Apr-12,640,0,1,129235.5792
5-Apr-12,641,0,1,181304.1864
5-Apr-12,642,0,1,36375.3576
5-Apr-12,643,0,1,20868.2928
5-Apr-12,644,0,0,14504.5008
5-Apr-12,647,0,1,17465.904
5-Apr-12,648,0,1,69147.144
5-Apr-12,649,0,1,50096.6064
5-Apr-12,650,0,1,129589.8192
5-Apr-12,651,0,1,28533.924
5-Apr-12,652,0,1,77597.0496
5-Apr-12,656,0,0,39336.3288
5-Apr-12,657,0,1,24381.0648
5-Apr-12,658,0,1,83931.9192
5-Apr-12,659,0,1,226000.4616
5-Apr-12,661,0,1,7859.7576
5-Apr-12,662,0,1,22415.9184
5-Apr-12,669,0,1,69023.3256
5-Apr-12,670,0,1,55075.4784
5-Apr-12,671,0,0,103234.0392
5-Apr-12,673,0,0,30264.5376
5-Apr-12,675,0,1,56153.9592
5-Apr-12,676,0,0,39862.296
5-Apr-12,678,0,0,160921.7352
5-Apr-12,679,0,0,80660.8872
5-Apr-12,682,0,1,53567.388
5-Apr-12,686,0,0,96567.876
5-Apr-12,687,0,0,47069.5752
5-Apr-12,691,0,0,79904.4408
5-Apr-12,692,0,0,28193.4792
5-Apr-12,693,0,0,99579.2544
5-Apr-12,698,0,1,44751.7728
5-Apr-12,702,0,1,40914.1008
5-Apr-12,705,0,0,31930.5096
5-Apr-12,709,0,1,61288.6536
5-Apr-12,710,0,0,15629.2272
5-Apr-12,711,0,0,10725.9552
5-Apr-12,716,0,1,49534.5384
5-Apr-12,717,0,1,18773.2944
5-Apr-12,718,0,1,57057.3144
5-Apr-12,722,0,1,66153.4632
5-Apr-12,724,0,1,56115.1584
5-Apr-12,725,0,1,55367.1792
5-Apr-12,734,0,0,18050.2776
5-Apr-12,736,0,1,17717.3064
5-Apr-12,737,0,0,11843.3016
5-Apr-12,740,0,1,4453.1064
5-Apr-12,743,0,0,35205.1776
5-Apr-12,744,0,0,113506.1136
5-Apr-12,745,0,0,8181.792
5-Apr-12,746,0,1,22089.9024
5-Apr-12,747,0,0,8437.2768
5-Apr-12,749,0,0,36406.3752
5-Apr-12,751,0,0,323448.5304
5-Apr-12,752,0,1,71762.9544
5-Apr-12,753,0,1,384434.3376
5-Apr-12,754,0,1,16944.7032
5-Apr-12,755,0,0,11110.0392
5-Apr-12,756,0,1,27856.3032
5-Apr-12,757,0,0,50962.1616
5-Apr-12,758,0,0,38277.2304
5-Apr-12,759,0,0,10939.212
5-Apr-12,760,0,1,13729.5288
5-Apr-12,762,0,1,23739.228
5-Apr-12,764,0,1,20955.5352
5-Apr-12,765,0,1,80772.3936
5-Apr-12,766,0,1,4570.8408
5-Apr-12,767,0,1,16671.456
5-Apr-12,770,0,1,257155.5816
5-Apr-12,771,0,1,36080.28
5-Apr-12,773,0,1,17896.0392
5-Apr-12,789,0,1,99220.5216
5-Apr-12,790,0,1,133896.816
5-Apr-12,798,0,1,1106.6904
5-Apr-12,800,0,1,49213.3464
5-Apr-12,801,0,0,51814.2888
5-Apr-12,802,0,0,19515.2904
5-Apr-12,803,0,1,1779500.808
5-Apr-12,804,0,1,33452.7768
5-Apr-12,807,0,1,786990.168
5-Apr-12,810,0,1,46294.6392
5-Apr-12,811,0,0,64443.564
5-Apr-12,813,0,0,42994.944
5-Apr-12,819,0,1,465741.7416
5-Apr-12,820,0,1,248861.4552
5-Apr-12,821,0,1,13620.384
5-Apr-12,825,0,1,342580.2264
5-Apr-12,828,0,1,79579.8072
5-Apr-12,839,0,1,165627.9144
5-Apr-12,855,0,1,73528.1064
5-Apr-12,862,0,1,319983.372
5-Apr-12,866,0,0,126568.98
5-Apr-12,868,0,1,38212.416
5-Apr-12,881,0,1,103758.3792
6-Apr-12,500,0,0,68650.1568
6-Apr-12,501,0,1,1967378.76
6-Apr-12,502,0,1,25359.1632
6-Apr-12,503,0,1,38379.888
6-Apr-12,504,0,1,601474.8744
6-Apr-12,505,0,0,357443.9928
6-Apr-12,506,0,1,570494.9664
6-Apr-12,507,0,1,49898.5416
6-Apr-12,508,0,1,209968.6896
6-Apr-12,509,0,1,58264.02
6-Apr-12,510,0,1,271807.0776
6-Apr-12,511,0,0,577683.2088
6-Apr-12,512,0,1,221500.8288
6-Apr-12,513,0,0,79979.8176
6-Apr-12,514,0,1,146679.9696
6-Apr-12,515,0,1,161636.6592
6-Apr-12,516,0,1,30308.3856
6-Apr-12,517,0,0,188886.744
6-Apr-12,518,0,1,109751.9328
6-Apr-12,519,0,1,56233.9872
6-Apr-12,520,0,1,42725.5128
6-Apr-12,521,0,0,125805.312
6-Apr-12,522,0,1,39646.8144
6-Apr-12,523,0,1,83101.2984
6-Apr-12,524,0,1,448713.7416
6-Apr-12,525,0,0,18216.792
6-Apr-12,526,0,1,28285.9776
6-Apr-12,527,0,1,195258.204
6-Apr-12,528,0,0,648617.8896
6-Apr-12,529,0,1,110061.5112
6-Apr-12,530,0,1,43053.9768
6-Apr-12,531,0,1,51652.2888
6-Apr-12,532,0,1,104473.5984
6-Apr-12,533,0,1,240796.44
6-Apr-12,534,0,0,358434.0144
6-Apr-12,535,0,1,166979.4192
6-Apr-12,536,0,0,41272.488
6-Apr-12,537,0,1,27651.6072
6-Apr-12,538,0,1,92406.8736
6-Apr-12,539,0,1,388978.1352
6-Apr-12,540,0,1,49867.02
6-Apr-12,541,0,1,87400.224
6-Apr-12,542,0,0,88477.4736
6-Apr-12,543,0,1,56624.6448
6-Apr-12,544,0,0,129900.3624
6-Apr-12,545,0,0,55192.3272
6-Apr-12,546,0,0,57165.8184
6-Apr-12,547,0,0,80955.2808
6-Apr-12,548,0,0,177387.84
6-Apr-12,549,0,1,18928.404
6-Apr-12,550,0,0,31806.2304
6-Apr-12,551,0,1,51475.2192
6-Apr-12,552,0,1,6108.0264
6-Apr-12,553,0,1,16036.5672
6-Apr-12,554,0,1,24918.4008
6-Apr-12,555,0,1,84150.9936
6-Apr-12,556,0,0,92365.416
6-Apr-12,557,0,0,81535.5
6-Apr-12,558,0,1,7519.6656
6-Apr-12,559,0,1,25620.1776
6-Apr-12,560,0,1,174552.7896
6-Apr-12,561,0,0,123494.0328
6-Apr-12,563,0,0,134009.0064
6-Apr-12,564,0,1,88400.0952
6-Apr-12,565,0,0,26268.984
6-Apr-12,566,0,0,135589.0824
6-Apr-12,567,0,1,139385.6712
6-Apr-12,569,0,1,12130.4952
6-Apr-12,570,0,1,45156.6504
6-Apr-12,571,0,1,94301.892
6-Apr-12,573,0,1,72406.3104
6-Apr-12,574,0,1,65581.4448
6-Apr-12,575,0,1,56722.8384
6-Apr-12,576,0,0,25190.5896
6-Apr-12,577,0,0,130678.5816
6-Apr-12,581,0,0,28240.1064
6-Apr-12,582,0,1,15095.4552
6-Apr-12,583,0,1,1867.1832
6-Apr-12,584,0,1,16070.7384
6-Apr-12,588,0,1,66970.3392
6-Apr-12,592,0,1,27753.7104
6-Apr-12,596,0,0,5828.6808
6-Apr-12,597,0,1,12636.5256
6-Apr-12,598,0,1,21632.1336
6-Apr-12,600,0,1,33234.7824
6-Apr-12,602,0,1,766355.904
6-Apr-12,603,0,1,25483.6872
6-Apr-12,604,0,1,36305.136
6-Apr-12,605,0,1,32645.4192
6-Apr-12,606,0,0,18021.096
6-Apr-12,609,0,0,201248.208
6-Apr-12,610,0,1,35637.1632
6-Apr-12,611,0,0,21010.1616
6-Apr-12,612,0,1,60025.0968
6-Apr-12,613,0,0,317533.6296
6-Apr-12,616,0,1,152363.5272
6-Apr-12,617,0,0,164487.78
6-Apr-12,618,0,1,451087.0056
6-Apr-12,619,0,1,79051.0896
6-Apr-12,622,0,0,111553.056
6-Apr-12,623,0,1,504804.2328
6-Apr-12,624,0,0,26853.8976
6-Apr-12,625,0,1,63645.516
6-Apr-12,626,0,1,9272.6784
6-Apr-12,627,0,0,26961.5304
6-Apr-12,628,0,1,25831.0152
6-Apr-12,630,0,1,130072.1184
6-Apr-12,631,0,1,9067.2696
6-Apr-12,632,0,1,66204.1296
6-Apr-12,633,0,1,31743.9
6-Apr-12,634,0,1,39505.5
6-Apr-12,635,0,0,155552.1912
6-Apr-12,636,0,1,69984.576
6-Apr-12,637,0,1,66623.3496
6-Apr-12,638,0,1,7843.9824
6-Apr-12,639,0,1,8970.3288
6-Apr-12,640,0,1,114875.7624
6-Apr-12,641,0,1,166521.312
6-Apr-12,642,0,1,45668.2608
6-Apr-12,643,0,1,15512.2488
6-Apr-12,644,0,0,11553.2784
6-Apr-12,647,0,1,8477.8416
6-Apr-12,648,0,1,65618.7264
6-Apr-12,649,0,1,50429.6352
6-Apr-12,650,0,1,124000.7688
6-Apr-12,651,0,1,26912.3472
6-Apr-12,652,0,1,77198.5224
6-Apr-12,656,0,0,36082.1304
6-Apr-12,657,0,1,24410.16
6-Apr-12,658,0,1,79789.3344
6-Apr-12,659,0,1,192653.28
6-Apr-12,661,0,1,8012.1528
6-Apr-12,662,0,1,22238.3088
6-Apr-12,669,0,1,59289.3648
6-Apr-12,670,0,1,50012.7912
6-Apr-12,671,0,0,88556.3928
6-Apr-12,673,0,0,24574.5072
6-Apr-12,675,0,1,45335.052
6-Apr-12,676,0,0,37937.2608
6-Apr-12,678,0,0,85003.7256
6-Apr-12,679,0,0,77726.4264
6-Apr-12,682,0,1,63106.884
6-Apr-12,686,0,0,87794.7912
6-Apr-12,687,0,0,43650.4968
6-Apr-12,691,0,0,69978.276
6-Apr-12,692,0,0,24580.944
6-Apr-12,693,0,0,85235.04
6-Apr-12,698,0,1,38462.796
6-Apr-12,702,0,1,37990.0728
6-Apr-12,705,0,0,37721.736
6-Apr-12,709,0,1,38879.1504
6-Apr-12,710,0,0,13527.1296
6-Apr-12,711,0,0,6288.7392
6-Apr-12,716,0,1,49371.7752
6-Apr-12,717,0,1,19087.3008
6-Apr-12,718,0,1,55639.9008
6-Apr-12,722,0,1,56923.5816
6-Apr-12,724,0,1,59921.2512
6-Apr-12,725,0,1,52362.9648
6-Apr-12,734,0,0,15282.3312
6-Apr-12,736,0,1,12184.9128
6-Apr-12,737,0,0,12876.3
6-Apr-12,740,0,1,3812.8248
6-Apr-12,743,0,0,40792.0968
6-Apr-12,744,0,0,120469.6584
6-Apr-12,745,0,0,7934.4576
6-Apr-12,746,0,1,26958.42
6-Apr-12,747,0,0,7446.8232
6-Apr-12,749,0,0,27690.1704
6-Apr-12,751,0,0,328830.948
6-Apr-12,752,0,1,57800.1816
6-Apr-12,753,0,1,335495.0304
6-Apr-12,754,0,1,15547.7664
6-Apr-12,755,0,0,21626.496
6-Apr-12,756,0,1,27135.2376
6-Apr-12,757,0,0,45310.2264
6-Apr-12,758,0,0,26707.7592
6-Apr-12,759,0,0,9604.3752
6-Apr-12,760,0,1,10983.2472
6-Apr-12,762,0,1,25758.6912
6-Apr-12,764,0,1,28789.0344
6-Apr-12,765,0,1,69730.1208
6-Apr-12,766,0,1,7263.7992
6-Apr-12,767,0,1,22802.9112
6-Apr-12,770,0,1,218297.9592
6-Apr-12,771,0,1,26943.4296
6-Apr-12,773,0,1,12697.6248
6-Apr-12,789,0,1,89562.4704
6-Apr-12,790,0,1,130311.072
6-Apr-12,798,0,1,986.2704
6-Apr-12,800,0,1,46572.7176
6-Apr-12,801,0,0,46355.7744
6-Apr-12,802,0,0,12501.4824
6-Apr-12,803,0,1,1667970.432
6-Apr-12,804,0,1,27930.8376
6-Apr-12,807,0,1,722236.464
6-Apr-12,810,0,1,50753.1744
6-Apr-12,811,0,0,51908.184
6-Apr-12,813,0,0,32398.7904
6-Apr-12,819,0,1,443166.624
6-Apr-12,820,0,1,250346.2896
6-Apr-12,821,0,1,14523.6384
6-Apr-12,825,0,1,275677.9776
6-Apr-12,828,0,1,71710.0632
6-Apr-12,839,0,1,152003.8152
6-Apr-12,855,0,1,51588.468
6-Apr-12,862,0,1,294439.5864
6-Apr-12,866,0,0,97592.0616
6-Apr-12,868,0,1,34340.2848
6-Apr-12,881,0,1,94447.6704
7-Apr-12,500,0,0,64725.7248
7-Apr-12,501,0,1,1738030.536
7-Apr-12,502,0,1,31206.0816
7-Apr-12,503,0,1,23414.3928
7-Apr-12,504,0,1,586063.3968
7-Apr-12,505,0,0,298788.9048
7-Apr-12,506,0,1,503442.0504
7-Apr-12,507,0,1,48477.1392
7-Apr-12,508,0,1,197833.0248
7-Apr-12,509,0,1,35796.888
7-Apr-12,510,0,1,231497.6544
7-Apr-12,511,0,0,498315.9528
7-Apr-12,512,0,1,212496.5664
7-Apr-12,513,0,0,65337.2424
7-Apr-12,514,0,1,118359.2088
7-Apr-12,515,0,1,131404.644
7-Apr-12,516,0,1,26859.1536
7-Apr-12,517,0,0,171516.5496
7-Apr-12,518,0,1,86629.8456
7-Apr-12,519,0,1,46458.4464
7-Apr-12,520,0,1,35754.7608
7-Apr-12,521,0,0,110979.72
7-Apr-12,522,0,1,31363.1064
7-Apr-12,523,0,1,62240.4216
7-Apr-12,524,0,1,363606.3936
7-Apr-12,525,0,0,14653.2888
7-Apr-12,526,0,1,20327.1336
7-Apr-12,527,0,1,156970.7424
7-Apr-12,528,0,0,557364.6
7-Apr-12,529,0,1,87298.1784
7-Apr-12,530,0,1,40240.4976
7-Apr-12,531,0,1,48957.6528
7-Apr-12,532,0,1,107841.672
7-Apr-12,533,0,1,195435.108
7-Apr-12,534,0,0,287296.5168
7-Apr-12,535,0,1,140748.5664
7-Apr-12,536,0,0,48071.0304
7-Apr-12,537,0,1,26687.016
7-Apr-12,538,0,1,75124.4832
7-Apr-12,539,0,1,314270.4168
7-Apr-12,540,0,1,36174.0312
7-Apr-12,541,0,1,74731.8528
7-Apr-12,542,0,0,86892.7248
7-Apr-12,543,0,1,44957.556
7-Apr-12,544,0,0,104299.4376
7-Apr-12,545,0,0,43787.088
7-Apr-12,546,0,0,57263.2704
7-Apr-12,547,0,0,72668.3976
7-Apr-12,548,0,0,159735.5064
7-Apr-12,549,0,1,20607.5448
7-Apr-12,550,0,0,30742.1856
7-Apr-12,551,0,1,48104.352
7-Apr-12,552,0,1,7153.2
7-Apr-12,553,0,1,14566.3272
7-Apr-12,554,0,1,24068.5848
7-Apr-12,555,0,1,67261.5288
7-Apr-12,556,0,0,86529.7584
7-Apr-12,557,0,0,81001.2888
7-Apr-12,558,0,1,6754.6728
7-Apr-12,559,0,1,31356.18
7-Apr-12,560,0,1,147970.0728
7-Apr-12,561,0,0,103545.6192
7-Apr-12,563,0,0,111666.5424
7-Apr-12,564,0,1,81098.7696
7-Apr-12,565,0,0,18120.2832
7-Apr-12,566,0,0,119924.7552
7-Apr-12,567,0,1,116006.9472
7-Apr-12,569,0,1,10934.4816
7-Apr-12,570,0,1,36951.3
7-Apr-12,571,0,1,85504.0176
7-Apr-12,573,0,1,60618.0816
7-Apr-12,574,0,1,52842.1176
7-Apr-12,575,0,1,63515.4408
7-Apr-12,576,0,0,26937.1512
7-Apr-12,577,0,0,116662.3848
7-Apr-12,581,0,0,35458.7904
7-Apr-12,582,0,1,17213.7456
7-Apr-12,583,0,1,2528.3736
7-Apr-12,584,0,1,15012.324
7-Apr-12,588,0,1,55997.7048
7-Apr-12,592,0,1,20735.0064
7-Apr-12,596,0,0,4230.3744
7-Apr-12,597,0,1,9907.6032
7-Apr-12,598,0,1,19642.9464
7-Apr-12,600,0,1,31388.1192
7-Apr-12,602,0,1,640850.7528
7-Apr-12,603,0,1,23306.7816
7-Apr-12,604,0,1,23127.8184
7-Apr-12,605,0,1,28931.3352
7-Apr-12,606,0,0,11902.0896
7-Apr-12,609,0,0,184830.444
7-Apr-12,610,0,1,36591.4152
7-Apr-12,611,0,0,22860.4536
7-Apr-12,612,0,1,47174.9688
7-Apr-12,613,0,0,348129.756
7-Apr-12,616,0,1,150185.0736
7-Apr-12,617,0,0,138265.2144
7-Apr-12,618,0,1,388724.1264
7-Apr-12,619,0,1,78131.052
7-Apr-12,622,0,0,101148.156
7-Apr-12,623,0,1,462104.9496
7-Apr-12,624,0,0,24981.0192
7-Apr-12,625,0,1,51601.3776
7-Apr-12,626,0,1,4100.1984
7-Apr-12,627,0,0,24820.9632
7-Apr-12,628,0,1,17991.7056
7-Apr-12,630,0,1,95957.6184
7-Apr-12,631,0,1,11320.5528
7-Apr-12,632,0,1,57420.1584
7-Apr-12,633,0,1,30861.3528
7-Apr-12,634,0,1,40898.1312
7-Apr-12,635,0,0,131393.124
7-Apr-12,636,0,1,48540.816
7-Apr-12,637,0,1,57876.8256
7-Apr-12,638,0,1,8328.5784
7-Apr-12,639,0,1,11154.492
7-Apr-12,640,0,1,87667.2504
7-Apr-12,641,0,1,150549.6096
7-Apr-12,642,0,1,32704.2792
7-Apr-12,643,0,1,16700.976
7-Apr-12,644,0,0,14018.4
7-Apr-12,647,0,1,7080.9264
7-Apr-12,648,0,1,56572.7112
7-Apr-12,649,0,1,51124.2984
7-Apr-12,650,0,1,135387.3168
7-Apr-12,651,0,1,25971.7248
7-Apr-12,652,0,1,70641.792
7-Apr-12,656,0,0,24261.3216
7-Apr-12,657,0,1,19058.9112
7-Apr-12,658,0,1,72144.216
7-Apr-12,659,0,1,158760.1152
7-Apr-12,661,0,1,7756.992
7-Apr-12,662,0,1,15356.0016
7-Apr-12,669,0,1,67364.2368
7-Apr-12,670,0,1,41430.2112
7-Apr-12,671,0,0,96213.1608
7-Apr-12,673,0,0,21109.6728
7-Apr-12,675,0,1,47032.416
7-Apr-12,676,0,0,42211.26
7-Apr-12,678,0,0,98694.3096
7-Apr-12,679,0,0,84135.3192
7-Apr-12,682,0,1,56619.8712
7-Apr-12,686,0,0,83351.0664
7-Apr-12,687,0,0,47571.5952
7-Apr-12,691,0,0,56533.824
7-Apr-12,692,0,0,21283.2288
7-Apr-12,693,0,0,65034.1656
7-Apr-12,698,0,1,26858.4048
7-Apr-12,702,0,1,31430.8944
7-Apr-12,705,0,0,28990.7424
7-Apr-12,709,0,1,35116.3152
